Book,Eng,EngSingle,Value,Chap,Verse,HebChap
23O,Isaiah,Isaiah,184990,40,9,16
23O,Isaiah,Isaiah,185000,40,10,16
23O,Isaiah,Isaiah,185010,40,11,16
23O,Isaiah,Isaiah,185020,40,12,16
23O,Isaiah,Isaiah,185030,40,13,16
23O,Isaiah,Isaiah,185040,40,14,16
23O,Isaiah,Isaiah,185050,40,15,16
23O,Isaiah,Isaiah,185060,40,16,16
23O,Isaiah,Isaiah,185070,40,17,16
23O,Isaiah,Isaiah,185080,40,18,16
23O,Isaiah,Isaiah,185090,40,19,16
23O,Isaiah,Isaiah,185100,40,20,16
23O,Isaiah,Isaiah,185110,40,21,16
23O,Isaiah,Isaiah,185120,40,22,16
23O,Isaiah,Isaiah,185130,40,23,16
23O,Isaiah,Isaiah,185140,40,24,16
23O,Isaiah,Isaiah,185150,40,25,16
23O,Isaiah,Isaiah,185160,40,26,16
23O,Isaiah,Isaiah,185170,40,27,16
23O,Isaiah,Isaiah,185180,40,28,16
23O,Isaiah,Isaiah,185190,40,29,16
23O,Isaiah,Isaiah,185200,40,30,16
23O,Isaiah,Isaiah,185210,40,31,16
23O,Isaiah,Isaiah,185220,41,1,16
23O,Isaiah,Isaiah,185230,41,2,16
23O,Isaiah,Isaiah,185240,41,3,16
23O,Isaiah,Isaiah,185250,41,4,16
23O,Isaiah,Isaiah,185260,41,5,16
23O,Isaiah,Isaiah,185270,41,6,16
23O,Isaiah,Isaiah,185280,41,7,16
23O,Isaiah,Isaiah,185290,41,8,16
23O,Isaiah,Isaiah,185300,41,9,16
23O,Isaiah,Isaiah,185310,41,10,16
23O,Isaiah,Isaiah,185320,41,11,16
23O,Isaiah,Isaiah,185330,41,12,16
23O,Isaiah,Isaiah,185340,41,13,16
23O,Isaiah,Isaiah,185350,41,14,16
23O,Isaiah,Isaiah,185360,41,15,16
23O,Isaiah,Isaiah,185370,41,16,16
23O,Isaiah,Isaiah,185380,41,17,16
23O,Isaiah,Isaiah,185390,41,18,16
23O,Isaiah,Isaiah,185400,41,19,16
23O,Isaiah,Isaiah,185410,41,20,16
23O,Isaiah,Isaiah,185420,41,21,16
23O,Isaiah,Isaiah,185430,41,22,16
23O,Isaiah,Isaiah,185440,41,23,16
23O,Isaiah,Isaiah,185450,41,24,16
23O,Isaiah,Isaiah,185460,41,25,16
23O,Isaiah,Isaiah,185470,41,26,16
23O,Isaiah,Isaiah,185480,41,27,17
23O,Isaiah,Isaiah,185490,41,28,17
23O,Isaiah,Isaiah,185500,41,29,17
23O,Isaiah,Isaiah,185510,42,1,17
23O,Isaiah,Isaiah,185520,42,2,17
23O,Isaiah,Isaiah,185530,42,3,17
23O,Isaiah,Isaiah,185540,42,4,17
23O,Isaiah,Isaiah,185550,42,5,17
23O,Isaiah,Isaiah,185560,42,6,17
23O,Isaiah,Isaiah,185570,42,7,17
23O,Isaiah,Isaiah,185580,42,8,17
23O,Isaiah,Isaiah,185590,42,9,17
23O,Isaiah,Isaiah,185600,42,10,17
23O,Isaiah,Isaiah,185610,42,11,17
23O,Isaiah,Isaiah,185620,42,12,17
23O,Isaiah,Isaiah,185630,42,13,17
23O,Isaiah,Isaiah,185640,42,14,17
23O,Isaiah,Isaiah,185650,42,15,17
23O,Isaiah,Isaiah,185660,42,16,17
23O,Isaiah,Isaiah,185670,42,17,17
23O,Isaiah,Isaiah,185680,42,18,17
23O,Isaiah,Isaiah,185690,42,19,17
23O,Isaiah,Isaiah,185700,42,20,17
23O,Isaiah,Isaiah,185710,42,21,17
23O,Isaiah,Isaiah,185720,42,22,17
23O,Isaiah,Isaiah,185730,42,23,17
23O,Isaiah,Isaiah,185740,42,24,17
23O,Isaiah,Isaiah,185750,42,25,17
23O,Isaiah,Isaiah,185760,43,1,17
23O,Isaiah,Isaiah,185770,43,2,17
23O,Isaiah,Isaiah,185780,43,3,17
23O,Isaiah,Isaiah,185790,43,4,17
23O,Isaiah,Isaiah,185800,43,5,17
23O,Isaiah,Isaiah,185810,43,6,17
23O,Isaiah,Isaiah,185820,43,7,17
23O,Isaiah,Isaiah,185830,43,8,17
23O,Isaiah,Isaiah,185840,43,9,17
23O,Isaiah,Isaiah,185850,43,10,17
23O,Isaiah,Isaiah,185860,43,11,17
23O,Isaiah,Isaiah,185870,43,12,17
23O,Isaiah,Isaiah,185880,43,13,17
23O,Isaiah,Isaiah,185890,43,14,17
23O,Isaiah,Isaiah,185900,43,15,17
23O,Isaiah,Isaiah,185910,43,16,17
23O,Isaiah,Isaiah,185920,43,17,17
23O,Isaiah,Isaiah,185930,43,18,17
23O,Isaiah,Isaiah,185940,43,19,17
23O,Isaiah,Isaiah,185950,43,20,17
23O,Isaiah,Isaiah,185960,43,21,17
23O,Isaiah,Isaiah,185970,43,22,17
23O,Isaiah,Isaiah,185980,43,23,17
23O,Isaiah,Isaiah,185990,43,24,17
23O,Isaiah,Isaiah,186000,43,25,17
23O,Isaiah,Isaiah,186010,43,26,17
23O,Isaiah,Isaiah,186020,43,27,17
23O,Isaiah,Isaiah,186030,43,28,17
23O,Isaiah,Isaiah,186040,44,1,17
23O,Isaiah,Isaiah,186050,44,2,17
23O,Isaiah,Isaiah,186060,44,3,17
23O,Isaiah,Isaiah,186070,44,4,17
23O,Isaiah,Isaiah,186080,44,5,17
23O,Isaiah,Isaiah,186090,44,6,18
23O,Isaiah,Isaiah,186100,44,7,18
23O,Isaiah,Isaiah,186110,44,8,18
23O,Isaiah,Isaiah,186120,44,9,18
23O,Isaiah,Isaiah,186130,44,10,18
23O,Isaiah,Isaiah,186140,44,11,18
23O,Isaiah,Isaiah,186150,44,12,18
23O,Isaiah,Isaiah,186160,44,13,18
23O,Isaiah,Isaiah,186170,44,14,18
23O,Isaiah,Isaiah,186180,44,15,18
23O,Isaiah,Isaiah,186190,44,16,18
23O,Isaiah,Isaiah,186200,44,17,18
23O,Isaiah,Isaiah,186210,44,18,18
23O,Isaiah,Isaiah,186220,44,19,18
23O,Isaiah,Isaiah,186230,44,20,18
23O,Isaiah,Isaiah,186240,44,21,18
23O,Isaiah,Isaiah,186250,44,22,18
23O,Isaiah,Isaiah,186260,44,23,18
23O,Isaiah,Isaiah,186270,44,24,18
23O,Isaiah,Isaiah,186280,44,25,18
23O,Isaiah,Isaiah,186290,44,26,18
23O,Isaiah,Isaiah,186300,44,27,18
23O,Isaiah,Isaiah,186310,44,28,18
23O,Isaiah,Isaiah,186320,45,1,18
23O,Isaiah,Isaiah,186330,45,2,18
23O,Isaiah,Isaiah,186340,45,3,18
23O,Isaiah,Isaiah,186350,45,4,18
23O,Isaiah,Isaiah,186360,45,5,18
23O,Isaiah,Isaiah,186370,45,6,18
23O,Isaiah,Isaiah,186380,45,7,18
23O,Isaiah,Isaiah,186390,45,8,18
23O,Isaiah,Isaiah,186400,45,9,18
23O,Isaiah,Isaiah,186410,45,10,18
23O,Isaiah,Isaiah,186420,45,11,18
23O,Isaiah,Isaiah,186430,45,12,18
23O,Isaiah,Isaiah,186440,45,13,18
23O,Isaiah,Isaiah,186450,45,14,18
23O,Isaiah,Isaiah,186460,45,15,18
23O,Isaiah,Isaiah,186470,45,16,18
23O,Isaiah,Isaiah,186480,45,17,19
23O,Isaiah,Isaiah,186490,45,18,19
23O,Isaiah,Isaiah,186500,45,19,19
23O,Isaiah,Isaiah,186510,45,20,19
23O,Isaiah,Isaiah,186520,45,21,19
23O,Isaiah,Isaiah,186530,45,22,19
23O,Isaiah,Isaiah,186540,45,23,19
23O,Isaiah,Isaiah,186550,45,24,19
23O,Isaiah,Isaiah,186560,45,25,19
23O,Isaiah,Isaiah,186570,46,1,19
23O,Isaiah,Isaiah,186580,46,2,19
23O,Isaiah,Isaiah,186590,46,3,19
23O,Isaiah,Isaiah,186600,46,4,19
23O,Isaiah,Isaiah,186610,46,5,19
23O,Isaiah,Isaiah,186620,46,6,19
23O,Isaiah,Isaiah,186630,46,7,19
23O,Isaiah,Isaiah,186640,46,8,19
23O,Isaiah,Isaiah,186650,46,9,19
23O,Isaiah,Isaiah,186660,46,10,19
23O,Isaiah,Isaiah,186670,46,11,19
23O,Isaiah,Isaiah,186680,46,12,19
23O,Isaiah,Isaiah,186690,46,13,19
23O,Isaiah,Isaiah,186700,47,1,19
23O,Isaiah,Isaiah,186710,47,2,19
23O,Isaiah,Isaiah,186720,47,3,19
23O,Isaiah,Isaiah,186730,47,4,19
23O,Isaiah,Isaiah,186740,47,5,19
23O,Isaiah,Isaiah,186750,47,6,19
23O,Isaiah,Isaiah,186760,47,7,19
23O,Isaiah,Isaiah,186770,47,8,19
23O,Isaiah,Isaiah,186780,47,9,19
23O,Isaiah,Isaiah,186790,47,10,19
23O,Isaiah,Isaiah,186800,47,11,19
23O,Isaiah,Isaiah,186810,47,12,19
23O,Isaiah,Isaiah,186820,47,13,19
23O,Isaiah,Isaiah,186830,47,14,19
23O,Isaiah,Isaiah,186840,47,15,19
23O,Isaiah,Isaiah,186850,48,1,19
23O,Isaiah,Isaiah,186860,48,2,20
23O,Isaiah,Isaiah,186870,48,3,20
23O,Isaiah,Isaiah,186880,48,4,20
23O,Isaiah,Isaiah,186890,48,5,20
23O,Isaiah,Isaiah,186900,48,6,20
23O,Isaiah,Isaiah,186910,48,7,20
23O,Isaiah,Isaiah,186920,48,8,20
23O,Isaiah,Isaiah,186930,48,9,20
23O,Isaiah,Isaiah,186940,48,10,20
23O,Isaiah,Isaiah,186950,48,11,20
23O,Isaiah,Isaiah,186960,48,12,20
23O,Isaiah,Isaiah,186970,48,13,20
23O,Isaiah,Isaiah,186980,48,14,20
23O,Isaiah,Isaiah,186990,48,15,20
23O,Isaiah,Isaiah,187000,48,16,20
23O,Isaiah,Isaiah,187010,48,17,20
23O,Isaiah,Isaiah,187020,48,18,20
23O,Isaiah,Isaiah,187030,48,19,20
23O,Isaiah,Isaiah,187040,48,20,20
23O,Isaiah,Isaiah,187050,48,21,20
23O,Isaiah,Isaiah,187060,48,22,20
23O,Isaiah,Isaiah,187070,49,1,20
23O,Isaiah,Isaiah,187080,49,2,20
23O,Isaiah,Isaiah,187090,49,3,20
23O,Isaiah,Isaiah,187100,49,4,20
23O,Isaiah,Isaiah,187110,49,5,20
23O,Isaiah,Isaiah,187120,49,6,20
23O,Isaiah,Isaiah,187130,49,7,20
23O,Isaiah,Isaiah,187140,49,8,20
23O,Isaiah,Isaiah,187150,49,9,20
23O,Isaiah,Isaiah,187160,49,10,20
23O,Isaiah,Isaiah,187170,49,11,20
23O,Isaiah,Isaiah,187180,49,12,20
23O,Isaiah,Isaiah,187190,49,13,20
23O,Isaiah,Isaiah,187200,49,14,20
23O,Isaiah,Isaiah,187210,49,15,20
23O,Isaiah,Isaiah,187220,49,16,20
23O,Isaiah,Isaiah,187230,49,17,20
23O,Isaiah,Isaiah,187240,49,18,20
23O,Isaiah,Isaiah,187250,49,19,20
23O,Isaiah,Isaiah,187260,49,20,20
23O,Isaiah,Isaiah,187270,49,21,20
23O,Isaiah,Isaiah,187280,49,22,20
23O,Isaiah,Isaiah,187290,49,23,20
23O,Isaiah,Isaiah,187300,49,24,20
23O,Isaiah,Isaiah,187310,49,25,20
23O,Isaiah,Isaiah,187320,49,26,21
23O,Isaiah,Isaiah,187330,50,1,21
23O,Isaiah,Isaiah,187340,50,2,21
23O,Isaiah,Isaiah,187350,50,3,21
23O,Isaiah,Isaiah,187360,50,4,21
23O,Isaiah,Isaiah,187370,50,5,21
23O,Isaiah,Isaiah,187380,50,6,21
23O,Isaiah,Isaiah,187390,50,7,21
23O,Isaiah,Isaiah,187400,50,8,21
23O,Isaiah,Isaiah,187410,50,9,21
23O,Isaiah,Isaiah,187420,50,10,21
23O,Isaiah,Isaiah,187430,50,11,21
23O,Isaiah,Isaiah,187440,51,1,21
23O,Isaiah,Isaiah,187450,51,2,21
23O,Isaiah,Isaiah,187460,51,3,21
23O,Isaiah,Isaiah,187470,51,4,21
23O,Isaiah,Isaiah,187480,51,5,21
23O,Isaiah,Isaiah,187490,51,6,21
23O,Isaiah,Isaiah,187500,51,7,21
23O,Isaiah,Isaiah,187510,51,8,21
23O,Isaiah,Isaiah,187520,51,9,21
23O,Isaiah,Isaiah,187530,51,10,21
23O,Isaiah,Isaiah,187540,51,11,21
23O,Isaiah,Isaiah,187550,51,12,21
23O,Isaiah,Isaiah,187560,51,13,21
23O,Isaiah,Isaiah,187570,51,14,21
23O,Isaiah,Isaiah,187580,51,15,21
23O,Isaiah,Isaiah,187590,51,16,21
23O,Isaiah,Isaiah,187600,51,17,21
23O,Isaiah,Isaiah,187610,51,18,21
23O,Isaiah,Isaiah,187620,51,19,21
23O,Isaiah,Isaiah,187630,51,20,21
23O,Isaiah,Isaiah,187640,51,21,21
23O,Isaiah,Isaiah,187650,51,22,21
23O,Isaiah,Isaiah,187660,51,23,21
23O,Isaiah,Isaiah,187670,52,1,21
23O,Isaiah,Isaiah,187680,52,2,21
23O,Isaiah,Isaiah,187690,52,3,21
23O,Isaiah,Isaiah,187700,52,4,21
23O,Isaiah,Isaiah,187710,52,5,21
23O,Isaiah,Isaiah,187720,52,6,21
23O,Isaiah,Isaiah,187730,52,7,22
23O,Isaiah,Isaiah,187740,52,8,22
23O,Isaiah,Isaiah,187750,52,9,22
23O,Isaiah,Isaiah,187760,52,10,22
23O,Isaiah,Isaiah,187770,52,11,22
23O,Isaiah,Isaiah,187780,52,12,22
23O,Isaiah,Isaiah,187790,52,13,22
23O,Isaiah,Isaiah,187800,52,14,22
23O,Isaiah,Isaiah,187810,52,15,22
23O,Isaiah,Isaiah,187820,53,1,22
23O,Isaiah,Isaiah,187830,53,2,22
23O,Isaiah,Isaiah,187840,53,3,22
23O,Isaiah,Isaiah,187850,53,4,22
23O,Isaiah,Isaiah,187860,53,5,22
23O,Isaiah,Isaiah,187870,53,6,22
23O,Isaiah,Isaiah,187880,53,7,22
23O,Isaiah,Isaiah,187890,53,8,22
23O,Isaiah,Isaiah,187900,53,9,22
23O,Isaiah,Isaiah,187910,53,10,22
23O,Isaiah,Isaiah,187920,53,11,22
23O,Isaiah,Isaiah,187930,53,12,22
23O,Isaiah,Isaiah,187940,54,1,22
23O,Isaiah,Isaiah,187950,54,2,22
23O,Isaiah,Isaiah,187960,54,3,22
23O,Isaiah,Isaiah,187970,54,4,22
23O,Isaiah,Isaiah,187980,54,5,22
23O,Isaiah,Isaiah,187990,54,6,22
23O,Isaiah,Isaiah,188000,54,7,22
23O,Isaiah,Isaiah,188010,54,8,22
23O,Isaiah,Isaiah,188020,54,9,22
23O,Isaiah,Isaiah,188030,54,10,22
23O,Isaiah,Isaiah,188040,54,11,22
23O,Isaiah,Isaiah,188050,54,12,22
23O,Isaiah,Isaiah,188060,54,13,22
23O,Isaiah,Isaiah,188070,54,14,22
23O,Isaiah,Isaiah,188080,54,15,22
23O,Isaiah,Isaiah,188090,54,16,22
23O,Isaiah,Isaiah,188100,54,17,22
23O,Isaiah,Isaiah,188110,55,1,22
23O,Isaiah,Isaiah,188120,55,2,22
23O,Isaiah,Isaiah,188130,55,3,22
23O,Isaiah,Isaiah,188140,55,4,22
23O,Isaiah,Isaiah,188150,55,5,22
23O,Isaiah,Isaiah,188160,55,6,22
23O,Isaiah,Isaiah,188170,55,7,22
23O,Isaiah,Isaiah,188180,55,8,22
23O,Isaiah,Isaiah,188190,55,9,22
23O,Isaiah,Isaiah,188200,55,10,22
23O,Isaiah,Isaiah,188210,55,11,22
23O,Isaiah,Isaiah,188220,55,12,22
23O,Isaiah,Isaiah,188230,55,13,23
23O,Isaiah,Isaiah,188240,56,1,23
23O,Isaiah,Isaiah,188250,56,2,23
23O,Isaiah,Isaiah,188260,56,3,23
23O,Isaiah,Isaiah,188270,56,4,23
23O,Isaiah,Isaiah,188280,56,5,23
23O,Isaiah,Isaiah,188290,56,6,23
23O,Isaiah,Isaiah,188300,56,7,23
23O,Isaiah,Isaiah,188310,56,8,23
23O,Isaiah,Isaiah,188320,56,9,23
23O,Isaiah,Isaiah,188330,56,10,23
23O,Isaiah,Isaiah,188340,56,11,23
23O,Isaiah,Isaiah,188350,56,12,23
23O,Isaiah,Isaiah,188360,57,1,23
23O,Isaiah,Isaiah,188370,57,2,23
23O,Isaiah,Isaiah,188380,57,3,23
23O,Isaiah,Isaiah,188390,57,4,23
23O,Isaiah,Isaiah,188400,57,5,23
23O,Isaiah,Isaiah,188410,57,6,23
23O,Isaiah,Isaiah,188420,57,7,23
23O,Isaiah,Isaiah,188430,57,8,23
23O,Isaiah,Isaiah,188440,57,9,23
23O,Isaiah,Isaiah,188450,57,10,23
23O,Isaiah,Isaiah,188460,57,11,23
23O,Isaiah,Isaiah,188470,57,12,23
23O,Isaiah,Isaiah,188480,57,13,23
23O,Isaiah,Isaiah,188490,57,14,23
23O,Isaiah,Isaiah,188500,57,15,23
23O,Isaiah,Isaiah,188510,57,16,23
23O,Isaiah,Isaiah,188520,57,17,23
23O,Isaiah,Isaiah,188530,57,18,23
23O,Isaiah,Isaiah,188540,57,19,23
23O,Isaiah,Isaiah,188550,57,20,23
23O,Isaiah,Isaiah,188560,57,21,23
23O,Isaiah,Isaiah,188570,58,1,23
23O,Isaiah,Isaiah,188580,58,2,23
23O,Isaiah,Isaiah,188590,58,3,23
23O,Isaiah,Isaiah,188600,58,4,23
23O,Isaiah,Isaiah,188610,58,5,23
23O,Isaiah,Isaiah,188620,58,6,23
23O,Isaiah,Isaiah,188630,58,7,23
23O,Isaiah,Isaiah,188640,58,8,23
23O,Isaiah,Isaiah,188650,58,9,23
23O,Isaiah,Isaiah,188660,58,10,23
23O,Isaiah,Isaiah,188670,58,11,23
23O,Isaiah,Isaiah,188680,58,12,23
23O,Isaiah,Isaiah,188690,58,13,23
23O,Isaiah,Isaiah,188700,58,14,24
23O,Isaiah,Isaiah,188710,59,1,24
23O,Isaiah,Isaiah,188720,59,2,24
23O,Isaiah,Isaiah,188730,59,3,24
23O,Isaiah,Isaiah,188740,59,4,24
23O,Isaiah,Isaiah,188750,59,5,24
23O,Isaiah,Isaiah,188760,59,6,24
23O,Isaiah,Isaiah,188770,59,7,24
23O,Isaiah,Isaiah,188780,59,8,24
23O,Isaiah,Isaiah,188790,59,9,24
23O,Isaiah,Isaiah,188800,59,10,24
23O,Isaiah,Isaiah,188810,59,11,24
23O,Isaiah,Isaiah,188820,59,12,24
23O,Isaiah,Isaiah,188830,59,13,24
23O,Isaiah,Isaiah,188840,59,14,24
23O,Isaiah,Isaiah,188850,59,15,24
23O,Isaiah,Isaiah,188860,59,16,24
23O,Isaiah,Isaiah,188870,59,17,24
23O,Isaiah,Isaiah,188880,59,18,24
23O,Isaiah,Isaiah,188890,59,19,24
23O,Isaiah,Isaiah,188900,59,20,24
23O,Isaiah,Isaiah,188910,59,21,24
23O,Isaiah,Isaiah,188920,60,1,24
23O,Isaiah,Isaiah,188930,60,2,24
23O,Isaiah,Isaiah,188940,60,3,24
23O,Isaiah,Isaiah,188950,60,4,24
23O,Isaiah,Isaiah,188960,60,5,24
23O,Isaiah,Isaiah,188970,60,6,24
23O,Isaiah,Isaiah,188980,60,7,24
23O,Isaiah,Isaiah,188990,60,8,24
23O,Isaiah,Isaiah,189000,60,9,24
23O,Isaiah,Isaiah,189010,60,10,24
23O,Isaiah,Isaiah,189020,60,11,24
23O,Isaiah,Isaiah,189030,60,12,24
23O,Isaiah,Isaiah,189040,60,13,24
23O,Isaiah,Isaiah,189050,60,14,24
23O,Isaiah,Isaiah,189060,60,15,24
23O,Isaiah,Isaiah,189070,60,16,24
23O,Isaiah,Isaiah,189080,60,17,24
23O,Isaiah,Isaiah,189090,60,18,24
23O,Isaiah,Isaiah,189100,60,19,24
23O,Isaiah,Isaiah,189110,60,20,24
23O,Isaiah,Isaiah,189120,60,21,24
23O,Isaiah,Isaiah,189130,60,22,24
23O,Isaiah,Isaiah,189140,61,1,24
23O,Isaiah,Isaiah,189150,61,2,24
23O,Isaiah,Isaiah,189160,61,3,24
23O,Isaiah,Isaiah,189170,61,4,24
23O,Isaiah,Isaiah,189180,61,5,24
23O,Isaiah,Isaiah,189190,61,6,24
23O,Isaiah,Isaiah,189200,61,7,24
23O,Isaiah,Isaiah,189210,61,8,24
23O,Isaiah,Isaiah,189220,61,9,25
23O,Isaiah,Isaiah,189230,61,10,25
23O,Isaiah,Isaiah,189240,61,11,25
23O,Isaiah,Isaiah,189250,62,1,25
23O,Isaiah,Isaiah,189260,62,2,25
23O,Isaiah,Isaiah,189270,62,3,25
23O,Isaiah,Isaiah,189280,62,4,25
23O,Isaiah,Isaiah,189290,62,5,25
23O,Isaiah,Isaiah,189300,62,6,25
23O,Isaiah,Isaiah,189310,62,7,25
23O,Isaiah,Isaiah,189320,62,8,25
23O,Isaiah,Isaiah,189330,62,9,25
23O,Isaiah,Isaiah,189340,62,10,25
23O,Isaiah,Isaiah,189350,62,11,25
23O,Isaiah,Isaiah,189360,62,12,25
23O,Isaiah,Isaiah,189370,63,1,25
23O,Isaiah,Isaiah,189380,63,2,25
23O,Isaiah,Isaiah,189390,63,3,25
23O,Isaiah,Isaiah,189400,63,4,25
23O,Isaiah,Isaiah,189410,63,5,25
23O,Isaiah,Isaiah,189420,63,6,25
23O,Isaiah,Isaiah,189430,63,7,25
23O,Isaiah,Isaiah,189440,63,8,25
23O,Isaiah,Isaiah,189450,63,9,25
23O,Isaiah,Isaiah,189460,63,10,25
23O,Isaiah,Isaiah,189470,63,11,25
23O,Isaiah,Isaiah,189480,63,12,25
23O,Isaiah,Isaiah,189490,63,13,25
23O,Isaiah,Isaiah,189500,63,14,25
23O,Isaiah,Isaiah,189510,63,15,25
23O,Isaiah,Isaiah,189520,63,16,25
23O,Isaiah,Isaiah,189530,63,17,25
23O,Isaiah,Isaiah,189540,63,18,25
23O,Isaiah,Isaiah,189550,63,19,25
23O,Isaiah,Isaiah,189560,64,1,25
23O,Isaiah,Isaiah,189570,64,2,25
23O,Isaiah,Isaiah,189580,64,3,25
23O,Isaiah,Isaiah,189590,64,4,25
23O,Isaiah,Isaiah,189600,64,5,25
23O,Isaiah,Isaiah,189610,64,6,25
23O,Isaiah,Isaiah,189620,64,7,25
23O,Isaiah,Isaiah,189630,64,8,25
23O,Isaiah,Isaiah,189640,64,9,25
23O,Isaiah,Isaiah,189650,64,10,25
23O,Isaiah,Isaiah,189660,64,11,25
23O,Isaiah,Isaiah,189670,65,1,25
23O,Isaiah,Isaiah,189680,65,2,25
23O,Isaiah,Isaiah,189690,65,3,25
23O,Isaiah,Isaiah,189700,65,4,25
23O,Isaiah,Isaiah,189710,65,5,25
23O,Isaiah,Isaiah,189720,65,6,25
23O,Isaiah,Isaiah,189730,65,7,25
23O,Isaiah,Isaiah,189740,65,8,25
23O,Isaiah,Isaiah,189750,65,9,26
23O,Isaiah,Isaiah,189760,65,10,26
23O,Isaiah,Isaiah,189770,65,11,26
23O,Isaiah,Isaiah,189780,65,12,26
23O,Isaiah,Isaiah,189790,65,13,26
23O,Isaiah,Isaiah,189800,65,14,26
23O,Isaiah,Isaiah,189810,65,15,26
23O,Isaiah,Isaiah,189820,65,16,26
23O,Isaiah,Isaiah,189830,65,17,26
23O,Isaiah,Isaiah,189840,65,18,26
23O,Isaiah,Isaiah,189850,65,19,26
23O,Isaiah,Isaiah,189860,65,20,26
23O,Isaiah,Isaiah,189870,65,21,26
23O,Isaiah,Isaiah,189880,65,22,26
23O,Isaiah,Isaiah,189890,65,23,26
23O,Isaiah,Isaiah,189900,65,24,26
23O,Isaiah,Isaiah,189910,65,25,26
23O,Isaiah,Isaiah,189920,66,1,26
23O,Isaiah,Isaiah,189930,66,2,26
23O,Isaiah,Isaiah,189940,66,3,26
23O,Isaiah,Isaiah,189950,66,4,26
23O,Isaiah,Isaiah,189960,66,5,26
23O,Isaiah,Isaiah,189970,66,6,26
23O,Isaiah,Isaiah,189980,66,7,26
23O,Isaiah,Isaiah,189990,66,8,26
23O,Isaiah,Isaiah,190000,66,9,26
23O,Isaiah,Isaiah,190010,66,10,26
23O,Isaiah,Isaiah,190020,66,11,26
23O,Isaiah,Isaiah,190030,66,12,26
23O,Isaiah,Isaiah,190040,66,13,26
23O,Isaiah,Isaiah,190050,66,14,26
23O,Isaiah,Isaiah,190060,66,15,26
23O,Isaiah,Isaiah,190070,66,16,26
23O,Isaiah,Isaiah,190080,66,17,26
23O,Isaiah,Isaiah,190090,66,18,26
23O,Isaiah,Isaiah,190100,66,19,26
23O,Isaiah,Isaiah,190110,66,20,26
23O,Isaiah,Isaiah,190120,66,21,26
23O,Isaiah,Isaiah,190130,66,22,26
23O,Isaiah,Isaiah,190140,66,23,26
23O,Isaiah,Isaiah,190150,66,24,26
24O,Jeremiah,Jeremiah,190160,1,1,1
24O,Jeremiah,Jeremiah,190170,1,2,1
24O,Jeremiah,Jeremiah,190180,1,3,1
24O,Jeremiah,Jeremiah,190190,1,4,1
24O,Jeremiah,Jeremiah,190200,1,5,1
24O,Jeremiah,Jeremiah,190210,1,6,1
24O,Jeremiah,Jeremiah,190220,1,7,1
24O,Jeremiah,Jeremiah,190230,1,8,1
24O,Jeremiah,Jeremiah,190240,1,9,1
24O,Jeremiah,Jeremiah,190250,1,10,1
24O,Jeremiah,Jeremiah,190260,1,11,1
24O,Jeremiah,Jeremiah,190270,1,12,1
24O,Jeremiah,Jeremiah,190280,1,13,1
24O,Jeremiah,Jeremiah,190290,1,14,1
24O,Jeremiah,Jeremiah,190300,1,15,1
24O,Jeremiah,Jeremiah,190310,1,16,1
24O,Jeremiah,Jeremiah,190320,1,17,1
24O,Jeremiah,Jeremiah,190330,1,18,1
24O,Jeremiah,Jeremiah,190340,1,19,1
24O,Jeremiah,Jeremiah,190350,2,1,1
24O,Jeremiah,Jeremiah,190360,2,2,1
24O,Jeremiah,Jeremiah,190370,2,3,1
24O,Jeremiah,Jeremiah,190380,2,4,1
24O,Jeremiah,Jeremiah,190390,2,5,1
24O,Jeremiah,Jeremiah,190400,2,6,1
24O,Jeremiah,Jeremiah,190410,2,7,1
24O,Jeremiah,Jeremiah,190420,2,8,1
24O,Jeremiah,Jeremiah,190430,2,9,1
24O,Jeremiah,Jeremiah,190440,2,10,1
24O,Jeremiah,Jeremiah,190450,2,11,1
24O,Jeremiah,Jeremiah,190460,2,12,1
24O,Jeremiah,Jeremiah,190470,2,13,1
24O,Jeremiah,Jeremiah,190480,2,14,1
24O,Jeremiah,Jeremiah,190490,2,15,1
24O,Jeremiah,Jeremiah,190500,2,16,1
24O,Jeremiah,Jeremiah,190510,2,17,1
24O,Jeremiah,Jeremiah,190520,2,18,1
24O,Jeremiah,Jeremiah,190530,2,19,1
24O,Jeremiah,Jeremiah,190540,2,20,1
24O,Jeremiah,Jeremiah,190550,2,21,1
24O,Jeremiah,Jeremiah,190560,2,22,1
24O,Jeremiah,Jeremiah,190570,2,23,1
24O,Jeremiah,Jeremiah,190580,2,24,1
24O,Jeremiah,Jeremiah,190590,2,25,1
24O,Jeremiah,Jeremiah,190600,2,26,1
24O,Jeremiah,Jeremiah,190610,2,27,1
24O,Jeremiah,Jeremiah,190620,2,28,1
24O,Jeremiah,Jeremiah,190630,2,29,1
24O,Jeremiah,Jeremiah,190640,2,30,1
24O,Jeremiah,Jeremiah,190650,2,31,1
24O,Jeremiah,Jeremiah,190660,2,32,1
24O,Jeremiah,Jeremiah,190670,2,33,1
24O,Jeremiah,Jeremiah,190680,2,34,1
24O,Jeremiah,Jeremiah,190690,2,35,1
24O,Jeremiah,Jeremiah,190700,2,36,1
24O,Jeremiah,Jeremiah,190710,2,37,1
24O,Jeremiah,Jeremiah,190720,3,1,1
24O,Jeremiah,Jeremiah,190730,3,2,1
24O,Jeremiah,Jeremiah,190740,3,3,1
24O,Jeremiah,Jeremiah,190750,3,4,2
